year,region,sector,value
"2008","TN","grd",0.015157075511668
"2008","TN","pip",0.015157075511668
"2008","TN","sle",0.0114745525789789
"2008","TN","osv",0.00910137733597304
"2008","TN","trn",0.015157075511668
"2008","TN","smn",0.0198330033251029
"2008","TN","fmt",0.00910137733597304
"2008","TN","pet",0.00910137733597304
"2008","TN","mvt",0.00910137733597304
"2008","TN","cep",0.00910137733597304
"2008","TN","wst",0.0204774342289563
"2008","TN","mot",0.00910137733597304
"2008","TN","adm",0.0144088789230361
"2008","TN","soc",0.0204774342289563
"2008","TN","alt",0.0204774342289563
"2008","TN","pmt",0.00910137733597304
"2008","TN","trk",0.015157075511668
"2008","TN","fdd",0.0114745525789789
"2008","TN","gmt",0.00910137733597304
"2008","TN","wtt",0.015157075511668
"2008","TN","wpd",0.0204774342289563
"2008","TN","wht",0.00910137733597304
"2008","TN","oth",0.00910137733597304
"2008","TN","wrh",0.0144088789230361
"2008","TN","ott",0.00910137733597304
"2008","TN","che",0.00910137733597304
"2008","TN","air",0.015157075511668
"2008","TN","mmf",0.00910137733597304
"2008","TN","otr",0.015157075511668
"2008","TN","min",0.0198330033251029
"2008","WI","ppd",0.0155037426124217
"2008","WI","com",0.012300774434884
"2008","WI","amb",0.0117006501252763
"2008","WI","rec",0.0053798897606289
"2008","WI","con",0.0172711447273157
"2008","WI","agr",0.0279831915057652
"2008","WI","eec",0.0180525202146699
"2008","WI","use",0.0180525202146699
"2008","WI","fnd",0.013265713916582
"2008","WI","pub",0.012300774434884
"2008","WI","hou",0.012300774434884
"2008","WI","ins",0.0231211777845814
"2008","WI","tex",0.0155037426124217
"2008","WI","leg",0.012300774434884
"2008","WI","fen",0.013265713916582
"2008","WI","uti",0.00447138434534304
"2008","WI","nmp",0.0180525202146699
"2008","WI","brd",0.012300774434884
"2008","WI","bnk",0.0231211777845814
"2008","WI","ore",0.012300774434884
"2008","WI","edu",0.0184957091909761
"2008","WI","ote",0.0180525202146699
"2008","WI","man",0.012300774434884
"2008","WI","mch",0.0180525202146699
"2008","WI","dat",0.012300774434884
"2008","WI","amd",0.0053798897606289
"2008","WI","oil",0.0279831915057652
"2008","WI","hos",0.0200127578572444
"2008","WI","rnt",0.012300774434884
"2008","WI","pla",0.0180525202146699
"2008","WI","fof",0.0053798897606289
"2008","WI","fin",0.0231211777845814
"2008","WI","tsv",0.012300774434884
"2008","WI","nrs",0.0117006501252763
"2008","WI","sec",0.0231211777845814
"2008","WI","art",0.0053798897606289
"2008","WI","mov",0.012300774434884
"2008","WI","fpd",0.0180525202146699
"2008","WI","slg",0.013265713916582
"2008","WI","pri",0.0155037426124217
"2008","WI","grd",0.0172711447273157
"2008","WI","pip",0.0172711447273157
"2008","WI","sle",0.013265713916582
"2008","WI","osv",0.0180525202146699
"2008","WI","trn",0.0172711447273157
"2008","WI","smn",0.0279831915057652
"2008","WI","fmt",0.0180525202146699
"2008","WI","pet",0.0180525202146699
"2008","WI","mvt",0.0180525202146699
"2008","WI","cep",0.0180525202146699
"2008","WI","wst",0.0155037426124217
"2008","WI","mot",0.0180525202146699
"2008","WI","adm",0.012300774434884
"2008","WI","soc",0.0155037426124217
"2008","WI","alt",0.0155037426124217
"2008","WI","pmt",0.0180525202146699
"2008","WI","trk",0.0172711447273157
"2008","WI","fdd",0.013265713916582
"2008","WI","gmt",0.0180525202146699
"2008","WI","wtt",0.0172711447273157
"2008","WI","wpd",0.0155037426124217
"2008","WI","wht",0.0180525202146699
"2008","WI","oth",0.0180525202146699
"2008","WI","wrh",0.012300774434884
"2008","WI","ott",0.0180525202146699
"2008","WI","che",0.0180525202146699
"2008","WI","air",0.0172711447273157
"2008","WI","mmf",0.0180525202146699
"2008","WI","otr",0.0172711447273157
"2008","WI","min",0.0279831915057652
"2008","RI","ppd",0.00532012171611344
"2008","RI","com",0.00661606602102233
"2008","RI","amb",0.00263460240185124
"2008","RI","rec",0.00114767786910482
"2008","RI","con",0.00183359272042554
"2008","RI","agr",0.00179559800577803
"2008","RI","eec",0.00678041165984586
"2008","RI","use",0.00678041165984586
"2008","RI","fnd",0.00493294021284781
"2008","RI","pub",0.00661606602102233
"2008","RI","hou",0.00661606602102233
"2008","RI","ins",0.00915058595970255
"2008","RI","tex",0.00532012171611344
"2008","RI","leg",0.00661606602102233
"2008","RI","fen",0.00493294021284781
"2008","RI","uti",0.00412038346558118
"2008","RI","nmp",0.00678041165984586
"2008","RI","brd",0.00661606602102233
"2008","RI","bnk",0.00915058595970255
"2008","RI","ore",0.00661606602102233
"2008","RI","edu",0.00304891022271876
"2008","RI","ote",0.00678041165984586
"2008","RI","man",0.00661606602102233
"2008","RI","mch",0.00678041165984586
"2008","RI","dat",0.00661606602102233
