year,region,hh,value
"2017","MT","hh1",1.35636370892739
"2017","MT","hh2",3.84553798701611
"2017","MT","hh3",4.16634944559151
"2017","MT","hh4",8.19174878463889
"2017","MT","hh5",21.93714494659
"2017","DC","hh1",0.98303002682474
"2017","DC","hh2",1.54181939356969
"2017","DC","hh3",2.36669227355753
"2017","DC","hh4",4.19506282190791
"2017","DC","hh5",34.9747235773502
"2017","PA","hh1",13.4682963212305
"2017","PA","hh2",36.0723384330556
"2017","PA","hh3",45.2503504760613
"2017","PA","hh4",138.522550408555
"2017","PA","hh5",267.812002600078
"2017","WY","hh1",0.716957246745597
"2017","WY","hh2",2.2257055428484
"2017","WY","hh3",2.2433509082354
"2017","WY","hh4",3.25585960212359
"2017","WY","hh5",13.0948612454513
"2017","CO","hh1",4.74659166970523
"2017","CO","hh2",16.8424156265498
"2017","CO","hh3",24.5620590594555
"2017","CO","hh4",57.1442503100222
"2017","CO","hh5",121.668507033918
